Date,C,H,L,O,V
2014-09-18,2.561000108718872,2.5810000896453857,2.5425000190734863,2.5645999908447266,49149
2014-09-19,2.6113998889923096,2.613800048828125,2.5524001121520996,2.5680999755859375,41773
2014-09-22,2.584700107574463,2.6040000915527344,2.549799919128418,2.5996999740600586,44404
2014-09-23,2.628700017929077,2.6342999935150146,2.5799999237060547,2.582900047302246,41037
2014-09-24,2.663800001144409,2.684999942779541,2.6045000553131104,2.6250998973846436,34103
2014-09-25,2.7179999351501465,2.757699966430664,2.6700000762939453,2.6765999794006348,30263
2014-09-26,2.661900043487549,2.715100049972534,2.6308000087738037,2.7100000381469727,25547
2014-09-29,2.6963000297546387,2.704200029373169,2.6594998836517334,2.661600112915039,20157
2014-09-30,2.586899995803833,2.7084999084472656,2.5594000816345215,2.6916000843048096,63395
2014-10-01,2.449700117111206,2.500999927520752,2.4310998916625977,2.449199914932251,76966
2014-10-02,2.40910005569458,2.4519999027252197,2.375499963760376,2.440999984741211,60185
2014-10-03,2.378499984741211,2.4212000370025635,2.3505001068115234,2.4172000885009766,69519
2014-10-06,2.4131999015808105,2.4200000762939453,2.3601999282836914,2.3784000873565674,64267
2014-10-07,2.368299961090088,2.414599895477295,2.3447999954223633,2.4144999980926514,59332
2014-10-08,2.3183999061584473,2.347899913787842,2.297499895095825,2.3473000526428223,76295
2014-10-09,2.274899959564209,2.3225998878479004,2.2304999828338623,2.317199945449829,64638
2014-10-10,2.257499933242798,2.266200065612793,2.2267000675201416,2.2393999099731445,52829
2014-10-13,2.2553000450134277,2.2685000896453857,2.2119998931884766,2.257499933242798,60812
2014-10-14,2.1802000999450684,2.25219988822937,2.1647000312805176,2.2421000003814697,57419
2014-10-15,2.148699998855591,2.197499990463257,2.1373000144958496,2.1944000720977783,50609
2014-10-16,2.210900068283081,2.2548000812530518,2.1349000930786133,2.1549999713897705,53311
2014-10-17,2.2327001094818115,2.240999937057495,2.2014999389648438,2.213099956512451,48805
2014-10-20,2.200200080871582,2.2476999759674072,2.195199966430664,2.2335000038146973,50230
2014-10-21,2.213399887084961,2.2269999980926514,2.1772000789642334,2.2002999782562256,37719
2014-10-22,2.155600070953369,2.225100040435791,2.1470000743865967,2.2011001110076904,35149
2014-10-23,2.206899881362915,2.2139999866485596,2.135499954223633,2.151900053024292,33828
2014-10-24,2.1816999912261963,2.2047998905181885,2.172499895095825,2.1984000205993652,33590
2014-10-27,2.1702001094818115,2.1875998973846436,2.130500078201294,2.1854000091552734,26676
2014-10-28,2.1960999965667725,2.2009999752044678,2.156399965286255,2.1619999408721924,30074
